review_text,rating,product_name,raw_category,source,sentiment
Working ok.,5.0,AmazonBasics AAA Performance Alkaline Batteries (36 Count),AA,primary,positive
I have enjoyed just learning how to use it. You re never too old to learn new things.,5.0,"Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Tangerine - with Special Offers",Fire Tablets,primary,positive
"I purchased two for my grandchildren. They loved it. Reading, games and videos",5.0,"All - New Fire HD 8 Tablet, 8 HD Display, Wi - Fi, 32 GB - Includes Special Offers, Magenta",Tablets,primary,positive
I am very happy with this tablet. My kids spends hours of hours on this neat device.,5.0,"Fire Kids Edition Tablet, 7 Display, Wi - Fi, 16 GB, Blue Kid - Proof Case",Computers,primary,positive
On time and as described.,5.0,AmazonBasics AAA Performance Alkaline Batteries (36 Count),AA,primary,positive
It was a gift and she really loved it. It was an in-store service clerk that educated me on this product..,5.0,"Fire Kids Edition Tablet, 7 Display, Wi - Fi, 16 GB, Blue Kid - Proof Case",Computers,primary,positive
able to read many more books and very nice to handle,5.0,Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi - Fi - black,Walmart for Business,primary,positive
"I mean, it s a crap ton of batteries for a decent price. They just die quickly.",3.0,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,AA,primary,neutral
"There s a lot of space with the Amazon Basics laptop and a number of great compartments, but the material it s made from feels kind of stiff and inexpensive. I was impressed at how much I could get into this backpack, but once it was packed it felt very big and bulky. My normal backpack is a smaller one from Timberline which has less compartments but seems to hold a great deal of stuff and not feel nearly as bulky as this one.",3.0,AmazonBasics Backpack for Laptops up to 17 - inches,Portable Computer Accessories,primary,neutral
My kids love these. They are easy to use and no glitches!!,4.0,"Fire Tablet, 7 Display, Wi - Fi, 8 GB - Includes Special Offers, Magenta",Fire Tablets,primary,positive
"My girls were super excited to get their Fires for Christmas! Unfortunately, one of them stopped recognizing the touch screen after an hour of opening. Amazon was kind enough to send us a new one direct with a return label so returning it was simple! Crossing my fingers still though!",3.0,"Fire Tablet, 7 Display, Wi - Fi, 8 GB - Includes Special Offers, Magenta",Fire Tablets,primary,neutral
"Great apps,ease of use,love the 8in screen, camera not that great, better pics on phones",5.0,"All - New Fire HD 8 Tablet, 8 HD Display, Wi - Fi, 16 GB - Includes Special Offers, Black",Fire Tablets,primary,positive
very handy to buy parents or grandparents with reading the numbers of choices on ONE tablet instead of carry 10 books if you are out of state trip like plane.,4.0,"Fire Tablet, 7 Display, Wi - Fi, 8 GB - Includes Special Offers, Magenta",Fire Tablets,primary,positive
"I have had a Kindle before, and needed a new one as the old one would no longer charge very well. Still adjusting to some different features from the original one. Do not like the fact that it is difficult to find a case for this one.",4.0,"All - New Fire HD 8 Tablet, 8 HD Display, Wi - Fi, 16 GB - Includes Special Offers, Black",Fire Tablets,primary,positive
"If you love the idea of having all your books in the same place, at all times. you should get an Amazon Fire. I purchased this tablet for my Fianc because he reads tons of books. Now he doesn t have to remember where his books are, because he can now have them at all times on one device!",5.0,"Echo (White), Echo (White)",Electronics Features,primary,positive
"We ve bought two now and this version is a little lighter w/larger screen and just like our first one, really simple to use. We call them our tablets. They re super afordable and worth the $. Our first one was double the price so couldn t pass up this deal. It still works great and has been dropped many times by my toddler. Has all the same features as the child version I think. Great product!!",5.0,"Fire Tablet, 7 Display, Wi - Fi, 8 GB - Includes Special Offers, Magenta",Fire Tablets,primary,positive
My three year old son love it. He can read and learn so much from the free time app.,5.0,"Fire Kids Edition Tablet, 7 Display, Wi - Fi, 16 GB, Blue Kid - Proof Case",Computers,primary,positive
Again after some time I just use it for music like the google one I started out with but was unhappy. I wish it looked better since it s pretty ugly. Also the lights are on the top so unless your standing next to it your not sure it s actually hearing you speak which can be frustrating from across the room needing to repeat your self over and over. It it s better at answering random questions then google.,4.0,"Echo (White), Echo (White)",Stereos,primary,positive
"I purchased this item on Black Friday and it did not disappoint me! Due to recently losing my previous Kindle Fire HD, I was seeking to purchase another. I came across the Kindle Fire and had to have it. It has an awesome display, great price, user friendly, and it is the perfect size for travel. I love it and would recommend it to anyone!",5.0,"Fire Tablet, 7 Display, Wi - Fi, 8 GB - Includes Special Offers, Magenta",Fire Tablets,primary,positive
"These are great batteries for around the house and I don t notice any runtime difference between them and the other major brands. The price is awesome, and they work as expected. Nothing else to say about AA s really :)",5.0,AmazonBasics AAA Performance Alkaline Batteries (36 Count),AA,primary,positive
I didn t review prior to purchase because I already have one,5.0,"Fire Tablet, 7 Display, Wi - Fi, 8 GB - Includes Special Offers, Magenta",Fire Tablets,primary,positive
Very happy with the overall design and the many options the fire has as far as the ability to assess different apps,4.0,"Fire Tablet, 7 Display, Wi - Fi, 8 GB - Includes Special Offers, Magenta",Fire Tablets,primary,positive
They are batteries and they are cheap. Works for me,5.0,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,AA,primary,positive
This tablet is great for ebooks and small apps. Kid friendly.I feel like it runs slower than apple products. But can t beat the price overall.,4.0,Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,Computers/Tablets & Networking,primary,positive
Great tablet for on the go. Good size screen to watch movies or read book.,5.0,"All - New Fire HD 8 Tablet, 8 HD Display, Wi - Fi, 16 GB - Includes Special Offers, Magenta",Electronics,primary,positive
"I believe this a great item, my sister has 1 and we liked it that s what prompt us to get one",4.0,"Fire Kids Edition Tablet, 7 Display, Wi - Fi, 16 GB, Green Kid - Proof Case",Computers/Tablets & Networking,primary,positive
"Great, non-expensive item for my kids to us and not destroy my Ipad.",5.0,"Fire Kids Edition Tablet, 7 Display, Wi - Fi, 16 GB, Green Kid - Proof Case",Fire Tablets,primary,positive
"I never thought it would be possible to get rid of my cable television services, but I did.",5.0,Unknown Product,Back To College,primary,positive
"Love this item, it really is amazing what it can do.",5.0,"Amazon Fire Tv, Amazon Fire Tv",Stereos,primary,positive
Bought this for my grandkids and they love it. Use it for all kinds of things.,5.0,"All - New Fire HD 8 Kids Edition Tablet, 8 HD Display, 32 GB, Blue Kid - Proof Case",Fire Tablets,primary,positive
good,5.0,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,AA,primary,positive
Replaced this tablet after the kids got hold of my mom s one because they love playing their games on it,4.0,"Fire Tablet, 7 Display, Wi - Fi, 8 GB - Includes Special Offers, Magenta",Fire Tablets,primary,positive
This tablet is great for kids my grandson is sick and he absolutely loves it,5.0,"Fire Kids Edition Tablet, 7 Display, Wi - Fi, 16 GB, Green Kid - Proof Case",Fire Tablets,primary,positive
"perfect and easy for the kids to use, keeps them busy",4.0,"Echo (White), Echo (White)",Electronics Features,primary,positive
"This is a great tablet for the money. It works for what I need it for; checking emails, downloading books and magazines. Great price and very lightweight. I was able to Facebook Messenger my sister who lives in Alaska, which is something I had not been able to do with my phone or my laptop. So I am happy.",5.0,"Fire Tablet, 7 Display, Wi - Fi, 16 GB - Includes Special Offers, Black",Fire Tablets,primary,positive
as expected.,5.0,AmazonBasics AAA Performance Alkaline Batteries (36 Count),AA,primary,positive
"Approximately half of the batteries I ve tried so far are dead. Low expectations for the remainder of the lot, and never buy these again.",1.0,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,AA,primary,negative
Fantastic deal for a ton of batteries.I ve noticed these last an impressive amount of time - I still cannot believe how much of a ripoff store batteries are!,5.0,AmazonBasics AAA Performance Alkaline Batteries (36 Count),AA,primary,positive
Great for reading in low and bright light. Easy to download books,5.0,Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi - Fi - black,Walmart for Business,primary,positive
Leapfrog is a great learning tool for preschoolers and beyond my grandson loves it,5.0,"Fire Kids Edition Tablet, 7 Display, Wi - Fi, 16 GB, Green Kid - Proof Case",Fire Tablets,primary,positive
clock battery s for daylight savings time,5.0,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,AA,primary,positive
Very satisfied for $39.95 sales price. Way faster than I expected.,5.0,"All - New Fire HD 8 Tablet, 8 HD Display, Wi - Fi, 16 GB - Includes Special Offers, Black",Fire Tablets,primary,positive
Love this tablet I got it for my two toddler sons and they love it as well,5.0,"Fire Tablet, 7 Display, Wi - Fi, 8 GB - Includes Special Offers, Magenta",Fire Tablets,primary,positive
Bought it as birthday gift for my son. He didn t like it at first because he is ise to the Android system. He likes it more now that he s figured it out and for the price it s ok.,3.0,"Fire Tablet, 7 Display, Wi - Fi, 8 GB - Includes Special Offers, Magenta",Fire Tablets,primary,neutral
My 4yr old was able to operate it flawlessly. The included case works its magic to keep the tablet from any accidental screen cracks.,3.0,"Fire Kids Edition Tablet, 7 Display, Wi - Fi, 16 GB, Blue Kid - Proof Case",Computers,primary,neutral
"Love this device. It is so much fun to use. I listen to music including 60 s classics. Get weather report, traffic report, late breaking news. I can control my lighting with Echo.",5.0,"Amazon Fire Hd 10 Tablet, Wi - Fi, 16 Gb, Special Offers - Silver Aluminum, Amazon Fire Hd 10 Tablet, Wi - Fi, 16 Gb, Special Offers - Silver Aluminum",Stereos,primary,positive
great for teen agers and easy to use and set up small enough to take as you travel lots off apps to choose from long battery life as well would buy again and would reckomend this to every one even at a great price as well,5.0,"Fire Tablet, 7 Display, Wi - Fi, 8 GB - Includes Special Offers, Magenta",Fire Tablets,primary,positive
High resolution screen with very clear and vibrant color representation.,5.0,"Fire Tablet, 7 Display, Wi - Fi, 8 GB - Includes Special Offers, Magenta",Fire Tablets,primary,positive
It has been a lot of fun using in our kitchen. I think we use it much more than we thought we would.,5.0,"Amazon Echo Show Alexa - enabled Bluetooth Speaker with 7"" Screen",Computers,primary,positive
Easy to use and great selection of books movies and games.,5.0,"Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Tangerine - with Special Offers",Fire Tablets,primary,positive
